points,pass_atts,pass_cmps,pass_yds,pass_tds,pass_ints,pass_2pts,rush_atts,rush_yds,rush_tds,rush_2pts,recs,rec_yds,rec_tds,rec_2pts,fumbles_lost,is_QB,is_RB,is_WR,is_TE,prev_points
230.00,0,0,0,0,0,0,285,"1,509",5,0,35,236,1,0,3,0,1,0,0,367.00
212.00,0,0,0,0,0,0,248,"1,094",5,0,44,340,1,0,1,0,1,0,0,327.00
192.00,0,0,0,0,0,0,200,840,2,0,54,373,3,0,3,0,1,0,0,315.00
105.00,0,0,0,0,0,0,138,525,4,0,21,167,0,0,1,0,1,0,0,280.00
259.00,0,0,0,0,0,0,315,"1,590",11,0,23,196,1,0,2,0,1,0,0,261.00
141.00,0,0,0,0,0,0,161,663,4,0,35,251,0,0,2,0,1,0,0,243.00
141.00,0,0,0,0,0,0,161,663,4,0,35,251,0,0,2,0,1,0,0,243.00
202.00,0,0,0,0,0,0,276,"1,243",6,0,36,232,0,0,4,0,1,0,0,233.00
196.00,0,0,0,0,0,0,227,986,6,0,35,292,2,0,2,0,1,0,0,232.00
339.00,0,0,0,0,0,0,348,"2,097",12,1,40,217,1,0,2,0,1,0,0,226.00
111.00,0,0,0,0,0,0,115,437,3,0,34,217,1,0,4,0,1,0,0,221.00
142.00,0,0,0,0,0,0,76,301,4,0,40,446,3,0,0,0,1,0,0,210.00
145.00,0,0,0,0,0,0,82,414,3,0,52,485,0,0,2,0,1,0,0,207.00
145.00,0,0,0,0,0,0,82,414,3,0,52,485,0,0,2,0,1,0,0,207.00
145.00,0,0,0,0,0,0,82,414,3,0,52,485,0,0,2,0,1,0,0,207.00
128.00,0,0,0,0,0,0,184,707,1,0,39,252,0,0,2,0,1,0,0,202.00
124.00,0,0,0,0,0,0,105,473,1,0,39,354,1,0,0,0,1,0,0,196.00
219.00,0,0,0,0,0,0,258,"1,214",8,0,28,234,1,0,1,0,1,0,0,185.00
70.00,0,0,0,0,0,0,86,414,1,0,14,86,1,0,0,0,1,0,0,178.00
70.00,0,0,0,0,0,0,86,414,1,0,14,86,1,0,0,0,1,0,0,178.00
244.00,0,0,0,0,0,0,335,"1,613",13,0,11,77,0,0,3,0,1,0,0,173.00
268.00,0,0,0,0,0,0,257,"1,143",9,0,61,478,1,0,0,0,1,0,0,167.00
206.00,0,0,0,0,0,0,48,244,1,1,75,667,7,0,0,0,1,0,0,163.00
67.00,0,0,0,0,0,0,101,283,2,0,19,130,0,1,1,0,1,0,0,163.00
134.00,0,0,0,0,0,0,173,737,5,0,13,187,2,0,2,0,1,0,0,156.00
134.00,0,0,0,0,0,0,173,737,5,0,13,187,2,0,2,0,1,0,0,156.00
245.00,0,0,0,0,0,0,207,"1,244",6,0,43,459,2,0,3,0,1,0,0,144.00
61.00,0,0,0,0,0,0,108,417,1,1,9,93,0,0,0,0,1,0,0,141.00
188.00,0,0,0,0,0,0,257,"1,042",4,0,38,321,0,1,0,0,1,0,0,138.00
48.00,0,0,0,0,0,0,65,279,2,0,11,49,0,0,1,0,1,0,0,136.00
34.00,0,0,0,0,0,0,51,182,0,0,9,62,1,0,1,0,1,0,0,136.00
239.00,0,0,0,0,0,0,267,950,11,0,51,367,1,0,0,0,1,0,0,135.00
132.00,0,0,0,0,0,0,94,362,1,0,53,402,1,0,0,0,1,0,0,129.00
66.00,0,0,0,0,0,0,62,251,3,0,8,149,1,0,1,0,1,0,0,127.00
89.00,0,0,0,0,0,0,110,437,4,0,17,140,0,0,0,0,1,0,0,125.00
199.00,0,0,0,0,0,0,290,"1,263",12,0,6,51,0,0,2,0,1,0,0,122.00
23.00,0,0,0,0,0,0,41,151,2,0,1,2,0,0,0,0,1,0,0,114.00
164.00,0,0,0,0,0,0,278,"1,094",6,0,22,104,0,0,2,0,1,0,0,113.00
36.00,0,0,0,0,0,0,51,250,1,0,6,45,0,0,0,0,1,0,0,112.00
98.00,0,0,0,0,0,0,12,70,0,0,52,452,1,0,2,0,1,0,0,111.00
101.00,0,0,0,0,0,0,54,183,7,0,27,268,0,0,0,0,1,0,0,110.00
38.00,0,0,0,0,0,0,8,30,0,0,24,187,0,0,1,0,1,0,0,104.00
38.00,0,0,0,0,0,0,8,30,0,0,24,187,0,0,1,0,1,0,0,104.00
290.00,0,0,0,0,0,0,351,"1,424",15,0,40,217,2,0,2,0,1,0,0,103.00
290.00,0,0,0,0,0,0,351,"1,424",15,0,40,217,2,0,2,0,1,0,0,103.00
34.00,0,0,0,0,0,0,40,217,2,0,2,15,0,0,0,0,1,0,0,96.00
34.00,0,0,0,0,0,0,40,217,2,0,2,15,0,0,0,0,1,0,0,96.00
145.00,0,0,0,0,0,0,216,707,2,0,42,258,1,0,2,0,1,0,0,91.00
103.00,0,0,0,0,0,0,73,385,8,1,12,86,0,0,0,0,1,0,0,90.00
76.00,0,0,0,0,0,0,91,325,4,0,15,156,0,0,2,0,1,0,0,89.00
34.00,0,0,0,0,0,0,71,255,1,0,4,31,0,0,0,0,1,0,0,84.00
53.00,0,0,0,0,0,0,18,63,0,0,31,203,1,0,1,0,1,0,0,82.00
62.00,0,0,0,0,0,0,108,532,1,0,7,47,0,0,0,0,1,0,0,75.00
39.00,0,0,0,0,0,0,56,274,2,0,2,11,0,0,0,0,1,0,0,72.00
298.00,0,0,0,0,0,0,319,"1,454",11,0,49,472,1,0,1,0,1,0,0,64.00
298.00,0,0,0,0,0,0,319,"1,454",11,0,49,472,1,0,1,0,1,0,0,64.00
298.00,0,0,0,0,0,0,319,"1,454",11,0,49,472,1,0,1,0,1,0,0,64.00
175.00,0,0,0,0,0,0,276,"1,063",8,0,19,151,0,0,1,0,1,0,0,58.00
22.00,0,0,0,0,0,0,33,106,0,0,11,67,0,0,0,0,1,0,0,56.00
84.00,0,0,0,0,0,0,115,564,4,0,13,56,0,0,3,0,1,0,0,54.00
42.00,1,0,0,0,0,0,85,309,1,0,10,62,0,0,2,0,1,0,0,53.00
136.00,0,0,0,0,0,0,167,731,4,0,26,221,0,1,4,0,1,0,0,52.00
91.00,0,0,0,0,0,0,156,602,5,0,6,29,0,0,0,0,1,0,0,52.00
47.00,0,0,0,0,0,0,50,169,1,0,20,155,0,0,2,0,1,0,0,52.00
47.00,0,0,0,0,0,0,50,169,1,0,20,155,0,0,2,0,1,0,0,52.00
56.00,0,0,0,0,0,0,72,371,2,0,9,60,0,0,1,0,1,0,0,49.00
77.00,0,0,0,0,0,0,114,411,5,0,9,83,0,0,1,0,1,0,0,46.00
77.00,0,0,0,0,0,0,114,411,5,0,9,83,0,0,1,0,1,0,0,46.00
45.00,0,0,0,0,0,0,85,330,1,0,10,62,0,0,1,0,1,0,0,45.00
45.00,0,0,0,0,0,0,85,330,1,0,10,62,0,0,1,0,1,0,0,45.00
45.00,0,0,0,0,0,0,85,330,1,0,10,62,0,0,1,0,1,0,0,45.00
76.00,0,0,0,0,0,0,98,475,0,1,24,163,0,0,2,0,1,0,0,39.00
76.00,0,0,0,0,0,0,98,475,0,1,24,163,0,0,2,0,1,0,0,39.00
76.00,0,0,0,0,0,0,98,475,0,1,24,163,0,0,2,0,1,0,0,39.00
76.00,0,0,0,0,0,0,98,475,0,1,24,163,0,0,2,0,1,0,0,39.00
169.00,0,0,0,0,0,0,221,"1,015",6,0,23,245,0,0,3,0,1,0,0,38.00
31.00,0,0,0,0,0,0,14,60,0,0,8,109,2,0,0,0,1,0,0,36.00
31.00,0,0,0,0,0,0,14,60,0,0,8,109,2,0,0,0,1,0,0,36.00
31.00,0,0,0,0,0,0,14,60,0,0,8,109,2,0,0,0,1,0,0,36.00
31.00,0,0,0,0,0,0,14,60,0,0,8,109,2,0,0,0,1,0,0,36.00
61.00,0,0,0,0,0,0,80,354,0,0,19,181,0,0,0,0,1,0,0,32.00
61.00,0,0,0,0,0,0,80,354,0,0,19,181,0,0,0,0,1,0,0,32.00
94.00,0,0,0,0,0,0,46,220,0,0,49,371,0,0,0,0,1,0,0,30.00
94.00,0,0,0,0,0,0,46,220,0,0,49,371,0,0,0,0,1,0,0,30.00
71.00,0,0,0,0,0,0,93,336,1,0,17,157,1,0,0,0,1,0,0,26.00
71.00,0,0,0,0,0,0,93,336,1,0,17,157,1,0,0,0,1,0,0,26.00
71.00,0,0,0,0,0,0,93,336,1,0,17,157,1,0,0,0,1,0,0,26.00
71.00,0,0,0,0,0,0,93,336,1,0,17,157,1,0,0,0,1,0,0,26.00
71.00,0,0,0,0,0,0,93,336,1,0,17,157,1,0,0,0,1,0,0,26.00
34.00,0,0,0,0,0,0,23,63,1,0,15,148,0,0,0,0,1,0,0,24.00
112.00,0,0,0,0,0,0,111,402,3,0,25,262,2,0,2,0,1,0,0,24.00
89.00,0,0,0,0,0,0,156,623,2,0,18,106,0,0,2,0,1,0,0,24.00
74.00,0,0,0,0,0,0,95,311,3,0,15,108,1,0,0,0,1,0,0,24.00
74.00,0,0,0,0,0,0,95,311,3,0,15,108,1,0,0,0,1,0,0,24.00
74.00,0,0,0,0,0,0,95,311,3,0,15,108,1,0,0,0,1,0,0,24.00
74.00,0,0,0,0,0,0,95,311,3,0,15,108,1,0,0,0,1,0,0,24.00
37.00,0,0,0,0,0,0,9,32,1,0,21,143,0,0,0,0,1,0,0,21.00
37.00,0,0,0,0,0,0,9,32,1,0,21,143,0,0,0,0,1,0,0,21.00
42.00,0,0,0,0,0,0,63,374,1,0,3,38,0,0,0,0,1,0,0,21.00
42.00,0,0,0,0,0,0,63,374,1,0,3,38,0,0,0,0,1,0,0,21.00
206.00,0,0,0,0,0,0,244,860,8,0,45,399,0,0,1,0,1,0,0,355.00
243.00,0,0,0,0,0,0,217,"1,121",9,0,53,350,1,0,1,0,1,0,0,344.00
327.00,0,0,0,0,0,0,289,"1,339",9,1,74,594,3,0,2,0,1,0,0,335.00
261.00,0,0,0,0,0,0,301,"1,257",12,0,36,316,2,0,1,0,1,0,0,292.00
103.00,0,0,0,0,0,0,121,542,1,1,22,183,1,0,0,0,1,0,0,265.00
234.00,0,0,0,0,0,0,284,"1,178",11,0,35,257,0,0,1,0,1,0,0,260.00
367.00,0,0,0,0,0,0,259,"1,287",12,0,70,693,7,0,2,0,1,0,0,240.00
21.00,0,0,0,0,0,0,6,31,0,0,15,82,0,0,0,0,1,0,0,233.00
112.00,0,0,0,0,0,0,177,709,2,0,26,170,0,0,1,0,1,0,0,212.00
112.00,0,0,0,0,0,0,177,709,2,0,26,170,0,0,1,0,1,0,0,212.00
112.00,0,0,0,0,0,0,177,709,2,0,26,170,0,0,1,0,1,0,0,212.00
315.00,0,0,0,0,0,0,314,"1,607",9,0,52,539,2,0,1,0,1,0,0,189.00
207.00,0,0,0,0,0,0,166,650,8,0,53,547,0,1,3,0,1,0,0,189.00
52.00,0,0,0,0,0,0,78,386,1,0,7,68,0,0,0,0,1,0,0,184.00
39.00,0,0,0,0,0,0,44,166,3,0,5,13,0,0,1,0,1,0,0,184.00
173.00,0,0,0,0,0,0,276,"1,275",7,0,9,78,0,0,4,0,1,0,0,176.00
221.00,0,0,0,0,0,0,206,890,9,0,47,387,1,0,0,0,1,0,0,176.00
206.00,0,0,0,0,0,0,170,695,5,0,56,514,3,0,1,0,1,0,0,175.00
154.00,0,0,0,0,0,0,118,652,3,0,39,371,1,0,0,0,1,0,0,170.00
127.00,0,0,0,0,0,0,44,208,1,0,47,427,3,0,0,0,1,0,0,153.00
185.00,0,0,0,0,0,0,276,"1,128",9,0,16,141,0,0,3,0,1,0,0,148.00
38.00,0,0,0,0,0,0,41,186,2,0,7,42,0,0,0,0,1,0,0,148.00
96.00,0,0,0,0,0,0,182,833,3,0,2,10,0,0,0,0,1,0,0,143.00
26.00,0,0,0,0,0,0,48,180,0,0,7,44,0,0,0,0,1,0,0,136.00
163.00,0,0,0,0,0,0,53,220,2,0,71,604,2,0,2,0,1,0,0,136.00
163.00,0,0,0,0,0,0,53,220,2,0,71,604,2,0,2,0,1,0,0,136.00
163.00,0,0,0,0,0,0,53,220,2,0,71,604,2,0,2,0,1,0,0,136.00
163.00,0,0,0,0,0,0,163,733,6,0,36,292,0,0,0,0,1,0,0,131.00
138.00,0,0,0,0,0,0,157,543,6,0,33,191,1,0,0,0,1,0,0,131.00
138.00,0,0,0,0,0,0,157,543,6,0,33,191,1,0,0,0,1,0,0,131.00
96.00,0,0,0,0,0,0,62,274,4,0,31,251,0,0,0,0,1,0,0,118.00
38.00,0,0,0,0,0,0,47,261,1,1,6,59,0,0,1,0,1,0,0,114.00
38.00,0,0,0,0,0,0,47,261,1,1,6,59,0,0,1,0,1,0,0,114.00
196.00,0,0,0,0,0,0,147,549,2,0,77,513,3,0,1,0,1,0,0,113.00
135.00,0,0,0,0,0,0,188,563,3,0,35,316,1,0,1,0,1,0,0,109.00
91.00,1,1,16,1,0,0,114,379,5,0,17,108,0,0,1,0,1,0,0,108.00
103.00,1,0,0,0,0,0,150,566,5,0,15,46,1,0,1,0,1,0,0,107.00
233.00,0,0,0,0,0,0,279,"1,077",6,0,42,345,4,0,2,0,1,0,0,107.00
59.00,0,0,0,0,0,0,70,242,4,0,11,75,0,0,1,0,1,0,0,107.00
59.00,0,0,0,0,0,0,70,242,4,0,11,75,0,0,1,0,1,0,0,107.00
232.00,0,0,0,0,0,0,223,"1,006",4,0,54,506,3,0,4,0,1,0,0,97.00
45.00,0,0,0,0,0,0,55,218,1,0,12,119,0,0,1,0,1,0,0,94.00
45.00,0,0,0,0,0,0,55,218,1,0,12,119,0,0,1,0,1,0,0,94.00
45.00,0,0,0,0,0,0,55,218,1,0,12,119,0,0,1,0,1,0,0,94.00
114.00,0,0,0,0,0,0,153,772,7,0,2,38,0,0,2,0,1,0,0,88.00
114.00,0,0,0,0,0,0,153,772,7,0,2,38,0,0,2,0,1,0,0,88.00
114.00,0,0,0,0,0,0,153,772,7,0,2,38,0,0,2,0,1,0,0,88.00
114.00,0,0,0,0,0,0,153,772,7,0,2,38,0,0,2,0,1,0,0,88.00
114.00,0,0,0,0,0,0,153,772,7,0,2,38,0,0,2,0,1,0,0,88.00
26.00,0,0,0,0,0,0,5,145,2,0,2,10,0,0,0,0,1,0,0,74.00
64.00,0,0,0,0,0,0,127,456,1,0,12,66,0,0,1,0,1,0,0,71.00
136.00,0,0,0,0,0,0,181,771,4,0,34,140,0,0,2,0,1,0,0,70.00
136.00,0,0,0,0,0,0,181,771,4,0,34,140,0,0,2,0,1,0,0,70.00
136.00,0,0,0,0,0,0,181,771,4,0,34,140,0,0,2,0,1,0,0,70.00
52.00,0,0,0,0,0,0,36,283,2,0,13,88,0,0,1,0,1,0,0,69.00
84.00,0,0,0,0,0,0,89,493,3,0,10,89,1,0,0,0,1,0,0,68.00
129.00,0,0,0,0,0,0,96,332,2,0,52,341,2,0,1,0,1,0,0,67.00
32.00,0,0,0,0,0,0,77,264,0,0,8,60,0,0,1,0,1,0,0,66.00
61.00,0,0,0,0,0,0,76,256,2,0,14,116,1,0,0,0,1,0,0,66.00
61.00,0,0,0,0,0,0,76,256,2,0,14,116,1,0,0,0,1,0,0,66.00
61.00,0,0,0,0,0,0,76,256,2,0,14,116,1,0,0,0,1,0,0,66.00
61.00,0,0,0,0,0,0,76,256,2,0,14,116,1,0,0,0,1,0,0,66.00
202.00,0,0,0,0,0,0,285,"1,255",6,0,26,189,1,0,1,0,1,0,0,63.00
141.00,0,0,0,0,0,0,102,537,6,0,27,214,2,0,0,0,1,0,0,62.00
20.00,0,0,0,0,0,0,28,56,2,0,3,30,0,0,0,0,1,0,0,60.00
177.00,0,0,0,0,0,0,250,973,7,0,26,141,1,0,1,0,1,0,0,59.00
144.00,0,0,0,0,0,0,202,933,2,0,33,185,0,0,1,0,1,0,0,59.00
23.00,0,0,0,0,0,0,54,224,1,0,0,0,0,0,0,0,1,0,0,59.00
23.00,0,0,0,0,0,0,54,224,1,0,0,0,0,0,0,0,1,0,0,59.00
23.00,0,0,0,0,0,0,54,224,1,0,0,0,0,0,0,0,1,0,0,59.00
111.00,0,0,0,0,0,0,8,5,0,0,53,511,2,0,0,0,1,0,0,55.00
111.00,0,0,0,0,0,0,8,5,0,0,53,511,2,0,0,0,1,0,0,55.00
111.00,0,0,0,0,0,0,8,5,0,0,53,511,2,0,0,0,1,0,0,55.00
122.00,0,0,0,0,0,0,178,773,7,0,10,62,0,0,4,0,1,0,0,48.00
38.00,0,0,0,0,0,0,54,164,2,0,8,61,0,0,0,0,1,0,0,48.00
58.00,0,0,0,0,0,0,77,295,4,0,6,39,0,0,0,0,1,0,0,48.00
58.00,0,0,0,0,0,0,77,295,4,0,6,39,0,0,0,0,1,0,0,48.00
89.00,0,0,0,0,0,0,109,406,4,0,15,63,2,0,0,0,1,0,0,47.00
36.00,0,0,0,0,0,0,12,41,3,0,4,71,1,0,0,0,1,0,0,46.00
36.00,0,0,0,0,0,0,12,41,3,0,4,71,1,0,0,0,1,0,0,46.00
75.00,0,0,0,0,0,0,152,436,2,0,20,104,0,0,0,0,1,0,0,45.00
23.00,0,0,0,0,0,0,30,150,0,0,7,59,0,0,1,0,1,0,0,42.00
54.00,0,0,0,0,0,0,75,314,2,1,8,84,0,0,0,0,1,0,0,42.00
35.00,0,0,0,0,0,0,11,98,3,0,4,61,0,0,0,0,1,0,0,41.00
35.00,0,0,0,0,0,0,11,98,3,0,4,61,0,0,0,0,1,0,0,41.00
103.00,0,0,0,0,0,0,120,559,4,0,20,145,0,0,3,0,1,0,0,33.00
51.00,0,0,0,0,0,0,28,79,0,0,21,155,2,0,0,0,1,0,0,32.00
125.00,1,1,30,0,0,0,176,697,1,0,36,272,0,0,0,0,1,0,0,32.00
156.00,0,0,0,0,0,0,201,843,3,0,26,333,1,0,2,0,1,0,0,29.00
156.00,0,0,0,0,0,0,201,843,3,0,26,333,1,0,2,0,1,0,0,29.00
156.00,0,0,0,0,0,0,201,843,3,0,26,333,1,0,2,0,1,0,0,29.00
53.00,0,0,0,0,0,0,73,247,2,0,13,96,0,0,1,0,1,0,0,26.00
110.00,0,0,0,0,0,0,101,361,5,0,27,184,2,0,0,0,1,0,0,25.00
25.00,0,0,0,0,0,0,21,73,1,0,6,76,0,0,1,0,1,0,0,25.00
25.00,0,0,0,0,0,0,21,73,1,0,6,76,0,0,1,0,1,0,0,25.00
178.00,1,1,8,1,0,0,234,803,5,0,43,314,0,0,1,0,1,0,0,23.00
34.00,0,0,0,0,0,0,2,3,0,0,18,155,1,0,1,0,1,0,0,21.00
280.00,0,0,0,0,0,0,241,"1,038",10,0,60,548,3,0,0,0,1,0,0,21.00
280.00,0,0,0,0,0,0,241,"1,038",10,0,60,548,3,0,0,0,1,0,0,21.00
280.00,0,0,0,0,0,0,241,"1,038",10,0,60,548,3,0,0,0,1,0,0,21.00
75.00,0,0,0,0,0,0,65,248,1,0,30,225,1,0,1,0,1,0,0,305.00
75.00,0,0,0,0,0,0,65,248,1,0,30,225,1,0,1,0,1,0,0,305.00
75.00,0,0,0,0,0,0,65,248,1,0,30,225,1,0,1,0,1,0,0,305.00
71.00,0,0,0,0,0,0,134,494,2,0,13,64,0,0,0,0,1,0,0,225.00
29.00,0,0,0,0,0,0,62,219,0,0,5,44,0,0,1,0,1,0,0,221.00
212.00,0,0,0,0,0,0,216,"1,099",8,0,38,275,1,0,3,0,1,0,0,221.00
335.00,0,0,0,0,0,0,266,"1,038",6,1,102,808,4,1,2,0,1,0,0,204.00
335.00,0,0,0,0,0,0,266,"1,038",6,1,102,808,4,1,2,0,1,0,0,204.00
335.00,0,0,0,0,0,0,266,"1,038",6,1,102,808,4,1,2,0,1,0,0,204.00
184.00,0,0,0,0,0,0,226,964,9,0,29,145,0,0,1,0,1,0,0,194.00
143.00,0,0,0,0,0,0,198,821,6,0,18,123,1,0,1,0,1,0,0,191.00
78.00,0,0,0,0,0,0,82,424,2,0,17,143,0,0,0,0,1,0,0,190.00
108.00,1,0,0,0,0,0,155,534,2,0,36,212,0,0,1,0,1,0,0,188.00
148.00,0,0,0,0,0,0,255,"1,106",4,0,11,111,1,0,2,0,1,0,0,184.00
344.00,0,0,0,0,0,0,392,"1,845",13,0,57,416,0,0,5,0,1,0,0,175.00
189.00,0,0,0,0,0,0,312,"1,319",5,0,28,155,0,0,3,0,1,0,0,171.00
55.00,0,0,0,0,0,0,66,185,1,0,19,190,0,0,1,0,1,0,0,170.00
89.00,0,0,0,0,0,0,20,51,0,0,34,316,4,0,0,0,1,0,0,168.00
175.00,0,0,0,0,0,0,168,680,5,0,43,349,2,0,0,0,1,0,0,168.00
200.00,0,0,0,0,0,0,222,"1,124",9,0,27,215,0,0,2,0,1,0,0,163.00
136.00,0,0,0,0,0,0,175,809,3,0,25,181,1,0,1,0,1,0,0,157.00
68.00,0,0,0,0,0,0,85,333,2,0,18,140,0,0,0,0,1,0,0,156.00
131.00,0,0,0,0,0,0,167,639,4,0,30,226,0,0,1,0,1,0,0,156.00
94.00,0,0,0,0,0,0,106,434,3,0,21,139,1,0,0,0,1,0,0,154.00
94.00,0,0,0,0,0,0,106,434,3,0,21,139,1,0,0,0,1,0,0,154.00
153.00,0,0,0,0,0,0,96,391,2,0,52,447,3,0,0,0,1,0,0,147.00
153.00,0,0,0,0,0,0,96,391,2,0,52,447,3,0,0,0,1,0,0,147.00
136.00,0,0,0,0,0,0,57,329,6,0,40,387,0,0,1,0,1,0,0,137.00
136.00,0,0,0,0,0,0,57,329,6,0,40,387,0,0,1,0,1,0,0,137.00
136.00,0,0,0,0,0,0,57,329,6,0,40,387,0,0,1,0,1,0,0,137.00
260.00,0,0,0,0,0,0,246,"1,139",9,0,42,427,4,0,2,0,1,0,0,131.00
201.00,0,0,0,0,0,0,179,849,8,0,34,324,2,0,0,0,1,0,0,130.00
32.00,0,0,0,0,0,0,33,141,1,0,11,92,0,0,0,0,1,0,0,126.00
114.00,0,0,0,0,0,0,148,607,8,0,9,87,0,0,2,0,1,0,0,126.00
114.00,0,0,0,0,0,0,148,607,8,0,9,87,0,0,2,0,1,0,0,126.00
114.00,0,0,0,0,0,0,148,607,8,0,9,87,0,0,2,0,1,0,0,126.00
114.00,0,0,0,0,0,0,148,607,8,0,9,87,0,0,2,0,1,0,0,126.00
63.00,0,0,0,0,0,0,74,330,3,0,9,69,0,0,0,0,1,0,0,118.00
88.00,0,0,0,0,0,0,125,547,5,0,10,54,0,0,1,0,1,0,0,116.00
88.00,0,0,0,0,0,0,125,547,5,0,10,54,0,0,1,0,1,0,0,116.00
233.00,0,0,0,0,0,0,235,"1,266",8,1,44,263,0,0,0,0,1,0,0,114.00
233.00,0,0,0,0,0,0,235,"1,266",8,1,44,263,0,0,0,0,1,0,0,114.00
233.00,0,0,0,0,0,0,235,"1,266",8,1,44,263,0,0,0,0,1,0,0,114.00
355.00,0,0,0,0,0,0,290,"1,361",8,0,83,854,3,0,0,0,1,0,0,107.00
355.00,0,0,0,0,0,0,290,"1,361",8,0,83,854,3,0,0,0,1,0,0,107.00
107.00,0,0,0,0,0,0,155,663,1,0,24,151,1,0,1,0,1,0,0,104.00
107.00,0,0,0,0,0,0,155,663,1,0,24,151,1,0,1,0,1,0,0,104.00
107.00,0,0,0,0,0,0,155,663,1,0,24,151,1,0,1,0,1,0,0,104.00
88.00,0,0,0,0,0,0,169,528,2,0,15,113,1,0,0,0,1,0,0,101.00
240.00,0,0,0,0,0,0,206,"1,033",9,0,40,291,5,0,3,0,1,0,0,98.00
189.00,0,0,0,0,0,0,223,860,7,0,34,322,1,0,1,0,1,0,0,94.00
37.00,0,0,0,0,0,0,0,0,0,0,19,182,1,0,2,0,1,0,0,91.00
176.00,0,0,0,0,0,0,265,"1,074",8,0,17,155,0,0,0,0,1,0,0,89.00
176.00,0,0,0,0,0,0,265,"1,074",8,0,17,155,0,0,0,0,1,0,0,89.00
55.00,0,0,0,0,0,0,40,131,0,0,26,197,1,0,1,0,1,0,0,83.00
55.00,0,0,0,0,0,0,40,131,0,0,26,197,1,0,1,0,1,0,0,83.00
292.00,0,0,0,0,0,0,280,"1,306",13,0,37,367,4,0,2,0,1,0,0,79.00
292.00,0,0,0,0,0,0,280,"1,306",13,0,37,367,4,0,2,0,1,0,0,79.00
65.00,0,0,0,0,0,0,83,333,4,0,12,68,0,0,1,0,1,0,0,77.00
25.00,0,0,0,0,0,0,39,153,0,0,6,86,0,0,0,0,1,0,0,74.00
265.00,1,1,5,1,0,0,260,"1,246",8,0,38,327,5,0,2,0,1,0,0,74.00
59.00,0,0,0,0,0,0,78,300,0,0,19,125,1,0,1,0,1,0,0,73.00
87.00,0,0,0,0,0,0,113,538,0,0,27,135,0,0,0,0,1,0,0,72.00
25.00,0,0,0,0,0,0,37,78,0,0,12,93,0,0,0,0,1,0,0,71.00
25.00,0,0,0,0,0,0,37,78,0,0,12,93,0,0,0,0,1,0,0,71.00
48.00,0,0,0,0,0,0,51,343,3,0,4,23,0,0,2,0,1,0,0,70.00
170.00,0,0,0,0,0,0,201,660,3,0,46,395,2,0,2,0,1,0,0,68.00
176.00,1,0,0,0,0,0,141,525,2,1,66,501,1,0,0,0,1,0,0,67.00
176.00,1,0,0,0,0,0,141,525,2,1,66,501,1,0,0,0,1,0,0,67.00
59.00,0,0,0,0,0,0,76,362,3,0,8,63,0,0,2,0,1,0,0,63.00
41.00,0,0,0,0,0,0,46,172,4,0,2,16,0,0,0,0,1,0,0,60.00
114.00,0,0,0,0,0,0,66,246,3,0,45,352,1,0,2,0,1,0,0,56.00
84.00,0,0,0,0,0,0,152,569,2,0,18,133,0,0,2,0,1,0,0,54.00
84.00,0,0,0,0,0,0,152,569,2,0,18,133,0,0,2,0,1,0,0,54.00
42.00,0,0,0,0,0,0,29,99,0,0,18,217,0,0,0,0,1,0,0,47.00
128.00,0,0,0,0,0,0,179,765,4,0,16,148,1,0,1,0,1,0,0,45.00
62.00,0,0,0,0,0,0,85,223,0,0,29,211,0,0,0,0,1,0,0,43.00
47.00,0,0,0,0,0,0,14,113,1,0,23,156,0,0,0,0,1,0,0,42.00
47.00,0,0,0,0,0,0,14,113,1,0,23,156,0,0,0,0,1,0,0,42.00
51.00,0,0,0,0,0,0,36,122,0,0,21,187,1,0,0,0,1,0,0,40.00
66.00,0,0,0,0,0,0,10,32,0,0,38,296,1,0,2,0,1,0,0,40.00
66.00,0,0,0,0,0,0,10,32,0,0,38,296,1,0,2,0,1,0,0,40.00
148.00,0,0,0,0,0,0,90,425,2,0,38,300,6,0,2,0,1,0,0,38.00
148.00,0,0,0,0,0,0,90,425,2,0,38,300,6,0,2,0,1,0,0,38.00
148.00,0,0,0,0,0,0,90,425,2,0,38,300,6,0,2,0,1,0,0,38.00
21.00,0,0,0,0,0,0,36,158,0,0,5,57,0,0,0,0,1,0,0,34.00
184.00,0,0,0,0,0,0,164,570,9,2,44,312,1,0,1,0,1,0,0,32.00
32.00,0,0,0,0,0,0,32,145,1,0,5,60,1,0,0,0,1,0,0,31.00
66.00,0,0,0,0,0,0,74,310,0,0,16,186,2,0,1,0,1,0,0,31.00
66.00,0,0,0,0,0,0,74,310,0,0,16,186,2,0,1,0,1,0,0,31.00
134.00,0,0,0,0,0,0,160,582,3,0,36,271,1,0,0,0,1,0,0,30.00
134.00,0,0,0,0,0,0,160,582,3,0,36,271,1,0,0,0,1,0,0,30.00
134.00,0,0,0,0,0,0,160,582,3,0,36,271,1,0,0,0,1,0,0,30.00
133.00,0,0,0,0,0,0,217,721,7,0,18,130,0,0,0,0,1,0,0,29.00
69.00,0,0,0,0,0,0,89,412,5,0,1,7,0,0,0,0,1,0,0,29.00
69.00,0,0,0,0,0,0,89,412,5,0,1,7,0,0,0,0,1,0,0,29.00
69.00,0,0,0,0,0,0,89,412,5,0,1,7,0,0,0,0,1,0,0,29.00
59.00,0,0,0,0,0,0,76,293,1,0,18,152,0,0,2,0,1,0,0,25.00
